timestamp,zone,object,confidence
2026-09-08T15:49:51.182768,zone_1,frisbee,0.74,real
2026-09-08T15:49:51.201789,zone_2,person,0.68,real
2026-09-08T15:49:53.048630,zone_1,laptop,0.65,real
2026-09-08T15:49:53.815370,zone_1,cell phone,0.93,real
2026-09-08T15:49:54.019983,zone_1,person,0.88,real
2026-09-08T15:49:54.227120,zone_2,person,0.71,real
2026-09-08T15:49:56.198441,zone_1,laptop,0.9,real
2026-09-08T15:49:56.886225,zone_1,cell phone,0.9,real
2026-09-08T15:49:57.087143,zone_1,person,0.87,real
2026-09-08T15:49:57.268039,zone_2,person,0.86,real
2026-09-08T15:49:59.297442,zone_1,laptop,0.93,real
2026-09-08T15:49:59.871086,zone_2,laptop,0.61,real
2026-09-08T15:50:00.210988,zone_1,person,0.83,real
2026-09-08T15:50:00.343937,zone_2,person,0.91,real
2026-09-08T15:50:01.210297,zone_1,chair,0.69,real
2026-09-08T15:50:02.407693,zone_1,laptop,0.93,real
2026-09-08T15:50:02.750861,zone_2,chair,0.65,real
2026-09-08T15:50:02.930847,zone_2,laptop,0.8,real
2026-09-08T15:50:03.237747,zone_1,person,0.87,real
2026-09-08T15:50:03.433353,zone_2,person,0.81,real
2026-09-08T15:50:06.372531,zone_2,laptop,0.63,real
2026-09-08T15:50:06.571760,zone_2,person,0.8,real
2026-09-08T15:50:06.593760,zone_1,person,0.64,real
2026-09-08T15:50:07.712931,zone_1,backpack,0.65,real
2026-09-08T15:50:09.403986,zone_2,laptop,0.84,real
2026-09-08T15:50:09.706949,zone_2,person,0.79,real
2026-09-08T15:50:09.725964,zone_1,person,0.61,real
2026-09-08T15:50:11.058210,zone_1,backpack,0.62,real
2026-09-08T15:50:12.460479,zone_2,laptop,0.86,real
2026-09-08T15:50:12.766384,zone_2,person,0.81,real
2026-09-08T15:50:12.790385,zone_1,person,0.67,real
2026-09-08T15:50:14.037422,zone_2,chair,0.61,real
2026-09-08T15:50:15.026864,zone_1,backpack,0.7,real
2026-09-08T15:50:15.830304,zone_2,person,0.9,real
2026-09-08T15:50:15.851824,zone_2,laptop,0.7,real
2026-09-08T15:50:24.940241,zone_2,person,0.91,real
2026-09-08T15:50:24.965357,zone_1,backpack,0.82,real
2026-09-08T15:50:24.983168,zone_2,laptop,0.62,real
2026-09-08T15:50:25.681588,zone_2,chair,0.61,real
2026-09-08T15:50:28.012936,zone_2,person,0.88,real
2026-09-08T15:50:28.034954,zone_2,laptop,0.83,real
2026-09-08T15:50:28.051690,zone_1,backpack,0.68,real
2026-09-08T15:50:29.828247,zone_2,chair,0.6,real
2026-09-08T15:50:31.063358,zone_2,person,0.88,real
2026-09-08T15:50:31.085634,zone_2,laptop,0.85,real
2026-09-08T15:50:31.102996,zone_1,backpack,0.75,real
2026-09-08T15:50:33.007754,zone_2,chair,0.65,real
2026-09-08T15:50:34.180769,zone_2,person,0.92,real
2026-09-08T15:50:34.206487,zone_1,backpack,0.78,real
2026-09-08T15:50:34.229137,zone_2,laptop,0.67,real
